2015-07-05 00:13:00,15,40,26.9,81,14.5,1005.9,0,0,2,651.9,0
2015-07-05 00:28:00,15,40,26.9,83,14.0,1005.8,0,0.3,8,651.9,0
2015-07-05 00:43:00,15,39,26.9,85,13.5,1005.8,0,0.7,1,651.9,0
2015-07-05 00:58:00,15,39,26.8,86,13.2,1005.8,0,0,8,651.9,0
2015-07-05 01:13:00,15,39,26.7,88,12.7,1006.0,0,0,8,651.9,0
2015-07-05 01:28:00,15,39,26.7,89,12.6,1006.1,0,0.7,8,651.9,0
2015-07-05 01:43:00,15,39,26.6,90,13.0,1006.2,0,0,8,651.9,0
2015-07-05 01:58:00,15,39,26.6,90,13.3,1006.0,0,0.3,0,651.9,0
2015-07-05 02:13:00,15,40,26.6,88,13.9,1006.1,0,0.7,0,651.9,0
2015-07-05 02:28:00,15,40,26.5,85,14.2,1006.0,0,0.3,2,651.9,0
2015-07-05 02:43:00,15,40,26.5,84,14.6,1006.2,0,0.3,14,651.9,0
2015-07-05 02:58:00,15,40,26.4,83,15.2,1006.1,0.3,0.7,0,651.9,0
2015-07-05 03:13:00,15,41,26.4,79,16.0,1006.4,1.4,2.0,0,651.9,0
2015-07-05 03:28:00,15,41,26.4,78,15.8,1006.3,1.0,1.7,0,651.9,0
2015-07-05 03:43:00,15,41,26.4,79,15.8,1006.5,0.7,1.7,2,651.9,0
2015-07-05 03:58:00,15,41,26.3,79,15.6,1006.5,1.0,1.4,0,651.9,0
2015-07-05 04:13:00,15,42,26.4,79,15.7,1006.6,1.4,2.0,15,651.9,0
2015-07-05 04:28:00,15,42,26.6,79,15.6,1006.8,0.7,1.4,0,651.9,0
2015-07-05 04:43:00,15,41,26.6,78,16.5,1007.0,1.4,2.0,2,651.9,0
2015-07-05 04:58:00,15,41,26.7,66,18.7,1007.0,1.4,2.0,0,651.9,0
2015-07-05 05:13:00,15,40,26.7,66,18.5,1007.1,1.4,2.4,0,651.9,0
2015-07-05 05:28:00,15,40,26.8,62,19.5,1007.2,1.0,2.7,0,651.9,0
2015-07-05 05:43:00,15,40,26.7,60,19.4,1007.3,2.0,3.1,0,651.9,0
2015-07-05 05:58:00,15,39,26.7,62,19.6,1007.5,1.7,2.4,14,651.9,0
2015-07-05 06:13:00,15,38,26.5,67,16.7,1007.5,1.4,1.7,15,651.9,0
2015-07-05 06:28:00,15,37,26.6,65,16.2,1007.7,1.4,2.0,2,651.9,0
2015-07-05 06:43:00,15,35,26.6,58,18.8,1007.6,1.7,3.1,2,651.9,0
2015-07-05 06:58:00,15,35,26.5,57,19.6,1007.7,2.0,2.7,1,651.9,0
2015-07-05 07:13:00,15,35,26.5,57,19.9,1007.7,2.0,3.7,0,651.9,0
2015-07-05 07:28:00,15,34,26.4,53,20.3,1007.6,2.4,4.1,0,651.9,0
2015-07-05 07:43:00,15,34,26.3,56,18.4,1007.8,2.0,3.4,14,651.9,0
2015-07-05 07:58:00,15,33,26.2,59,17.5,1008.0,2.7,4.1,0,651.9,0
2015-07-05 08:13:00,15,32,25.9,55,18.2,1007.8,1.7,3.1,14,651.9,0
2015-07-05 08:28:00,15,33,25.6,55,17.1,1007.9,1.4,2.4,0,651.9,0
2015-07-05 08:43:00,15,32,25.5,48,18.5,1008.0,1.7,2.7,15,651.9,0
2015-07-05 08:58:00,15,32,25.6,50,18.4,1008.1,1.7,2.7,2,651.9,0
2015-07-05 09:13:00,15,32,25.7,47,19.3,1008.0,2.0,3.1,14,651.9,0
2015-07-05 09:28:00,15,30,25.8,45,19.6,1008.1,1.7,2.4,2,651.9,0
2015-07-05 09:43:00,15,30,25.7,40,20.9,1008.1,2.4,3.7,14,651.9,0
2015-07-05 09:58:00,15,30,25.7,43,19.7,1008.1,1.0,1.7,14,651.9,0
2015-07-05 10:13:00,15,30,25.8,39,20.5,1008.1,2.4,3.4,0,651.9,0
2015-07-05 10:28:00,15,30,25.9,43,19.8,1008.2,2.7,4.4,0,651.9,0
2015-07-05 10:43:00,15,32,26.1,41,19.8,1008.2,2.0,3.4,0,651.9,0
2015-07-05 10:58:00,15,32,26.4,42,19.4,1008.0,2.0,3.7,13,651.9,0
2015-07-05 11:13:00,15,30,26.6,40,20.3,1008.4,1.0,2.0,1,651.9,0
2015-07-05 11:28:00,15,30,26.7,40,19.6,1008.3,2.4,3.4,14,651.9,0
2015-07-05 11:43:00,15,30,26.8,43,18.9,1008.1,2.0,3.7,0,651.9,0
2015-07-05 11:58:00,15,28,26.8,37,20.5,1008.1,1.7,3.1,14,651.9,0
2015-07-05 12:13:00,15,28,26.8,43,19.0,1008.1,1.7,2.4,1,651.9,0
2015-07-05 12:28:00,15,28,26.9,39,19.9,1008.0,1.7,2.7,15,651.9,0
2015-07-05 12:43:00,15,26,26.9,39,20.3,1008.0,1.0,2.0,0,651.9,0
2015-07-05 12:58:00,15,25,26.8,36,20.6,1007.8,2.0,4.1,12,651.9,0
2015-07-05 13:13:00,15,25,26.6,37,20.7,1008.2,3.1,4.1,1,651.9,0
2015-07-05 13:28:00,15,24,26.6,38,20.9,1007.7,0.7,1.4,2,651.9,0
2015-07-05 13:43:00,15,24,26.5,35,20.4,1007.7,2.0,3.4,0,651.9,0
2015-07-05 13:58:00,15,24,26.4,40,19.7,1007.7,1.7,2.7,1,651.9,0
2015-07-05 14:13:00,15,25,26.5,36,21.1,1007.7,1.7,2.4,0,651.9,0
2015-07-05 14:28:00,15,25,26.5,36,20.5,1007.9,2.0,2.7,13,651.9,0
