2015-07-10 00:10:00,15,41,26.4,94,13.9,988.9,0.0,0.3,4,665.1,0
2015-07-10 00:25:00,15,41,26.4,94,13.9,989.1,0.3,1.0,8,665.1,0
2015-07-10 00:40:00,15,41,26.4,93,14.0,989.0,1.4,1.7,8,665.1,0
2015-07-10 00:55:00,15,42,26.3,93,14.0,989.0,0.0,0.3,8,665.1,0
2015-07-10 01:10:00,15,41,26.3,93,14.0,989.0,0.3,1.0,12,665.1,0
2015-07-10 01:25:00,15,42,26.3,93,14.0,989.2,0.7,2.0,10,665.1,0
2015-07-10 01:40:00,15,42,26.3,93,14.0,989.2,1.0,1.7,10,665.1,0
2015-07-10 01:55:00,15,42,26.2,92,13.9,989.4,0.3,1.4,10,665.1,0
2015-07-10 02:10:00,15,41,26.2,92,13.9,989.4,0.7,1.4,8,665.1,0
2015-07-10 02:25:00,15,41,26.1,92,13.8,989.5,1.4,2.0,8,665.1,0
2015-07-10 02:40:00,15,41,26.0,91,13.9,989.4,0.7,1.0,8,665.1,0
2015-07-10 02:55:00,15,42,26.0,91,14.0,989.4,1.0,1.7,6,665.1,0
2015-07-10 03:10:00,15,42,25.9,90,14.2,989.4,0.7,1.7,10,665.1,0
2015-07-10 03:25:00,15,41,25.8,89,14.2,989.4,0.3,1.4,8,665.1,0
2015-07-10 03:40:00,15,42,25.7,88,14.3,989.6,1.0,1.7,8,665.1,0
2015-07-10 03:55:00,15,42,25.6,88,14.3,989.7,0.7,1.0,10,665.1,0
2015-07-10 04:10:00,15,42,25.6,87,14.9,989.8,0.3,0.7,8,665.1,0
2015-07-10 04:25:00,15,42,25.6,85,14.7,989.8,1.7,2.4,8,665.1,0
2015-07-10 04:40:00,15,43,25.6,78,16.4,989.7,1.4,2.7,8,665.1,0
2015-07-10 04:55:00,15,43,25.4,77,16.2,989.9,1.0,2.0,8,665.1,0
2015-07-10 05:10:00,15,43,25.4,80,15.2,989.9,2.0,4.1,8,665.1,0
2015-07-10 05:25:00,15,43,25.3,83,15.3,990.0,0.7,1.4,8,665.1,0
2015-07-10 05:40:00,15,43,25.3,72,16.5,990.0,1.7,4.4,9,665.1,0
2015-07-10 05:55:00,15,43,25.4,72,17.2,990.0,1.4,2.4,7,665.1,0
2015-07-10 06:10:00,15,43,25.5,74,16.0,990.0,2.0,3.4,8,665.1,0
2015-07-10 06:25:00,15,43,25.6,67,17.7,990.1,1.4,2.4,8,665.1,0
2015-07-10 06:40:00,15,43,25.7,66,17.8,990.0,2.0,3.1,8,665.1,0
2015-07-10 06:55:00,15,43,25.9,67,17.7,990.2,0.3,1.0,9,665.1,0
2015-07-10 07:10:00,15,42,25.9,67,18.3,990.3,2.0,3.4,8,665.1,0
2015-07-10 07:25:00,15,42,26.0,69,17.1,990.4,1.0,2.0,8,665.1,0
2015-07-10 07:40:00,15,42,26.0,69,17.0,990.5,1.4,2.0,6,665.1,0
2015-07-10 07:55:00,15,43,26.0,66,17.5,990.6,0.7,1.7,10,665.1,0
2015-07-10 08:10:00,15,42,26.2,65,16.7,990.8,1.7,2.7,8,665.1,0
2015-07-10 08:25:00,15,42,26.2,65,17.1,990.9,1.4,2.0,8,665.1,0
2015-07-10 08:40:00,15,42,26.3,61,17.3,990.9,1.0,1.7,8,665.1,0
2015-07-10 08:55:00,15,42,26.3,60,18.4,990.9,1.4,2.7,8,665.1,0
2015-07-10 09:10:00,15,42,26.4,59,19.2,990.9,0.3,1.4,10,665.1,0
2015-07-10 09:25:00,15,42,26.4,59,19.8,990.9,0.7,2.0,6,665.1,0
2015-07-10 09:40:00,15,41,26.4,58,19.1,991.1,0.3,1.4,8,665.1,0
2015-07-10 09:55:00,15,42,26.4,50,21.2,991.1,1.0,2.4,10,665.1,0
2015-07-10 10:10:00,15,41,26.4,48,22.8,991.2,1.4,2.7,14,665.1,0
2015-07-10 10:25:00,15,41,26.4,49,22.3,991.1,1.0,1.7,10,665.1,0
2015-07-10 10:40:00,15,41,26.5,44,21.9,991.2,1.4,2.4,10,665.1,0
2015-07-10 10:55:00,15,41,26.5,47,19.9,991.4,1.4,3.1,8,665.1,0
2015-07-10 11:10:00,15,41,26.5,50,19.1,991.4,0.7,1.4,8,665.1,0
2015-07-10 11:25:00,15,41,26.4,54,19.2,991.5,0.0,0.7,14,665.1,0
2015-07-10 11:40:00,15,41,26.4,47,19.6,991.6,0.3,0.7,8,665.1,0
2015-07-10 11:55:00,15,40,26.4,45,20.3,991.7,0.3,1.0,10,665.1,0
2015-07-10 12:10:00,15,40,26.4,42,19.9,991.7,1.0,1.7,8,665.1,0
2015-07-10 12:25:00,15,40,26.4,43,20.1,991.6,0.0,1.0,12,665.1,0
2015-07-10 12:40:00,15,40,26.5,39,21.5,991.7,0.0,0.7,12,665.1,0
2015-07-10 12:55:00,15,40,26.5,37,22.7,991.7,0.3,1.4,14,665.1,0
2015-07-10 13:10:00,15,38,26.5,35,23.8,991.7,0.7,1.7,10,665.1,0
2015-07-10 13:25:00,15,37,26.5,36,23.8,991.6,0.3,1.0,13,665.1,0
2015-07-10 13:40:00,15,35,26.4,35,24.2,991.7,0.3,0.7,10,665.1,0
2015-07-10 13:55:00,15,36,26.4,30,24.6,991.7,1.0,2.0,9,665.1,0
2015-07-10 14:10:00,15,36,26.4,31,24.5,991.7,0.0,0.7,14,665.1,0
2015-07-10 14:25:00,15,36,26.4,32,24.4,991.7,0.3,1.4,12,665.1,0
2015-07-10 14:40:00,15,35,26.4,36,23.3,991.8,0.3,1.0,0,665.1,0
2015-07-10 14:55:00,15,35,26.4,36,22.9,992.0,1.0,2.0,14,665.1,0
2015-07-10 15:10:00,15,35,26.4,36,22.1,992.0,0.7,1.7,14,665.1,0
2015-07-10 15:25:00,15,35,26.5,39,22.1,991.9,0.3,1.0,10,665.1,0
2015-07-10 15:40:00,15,35,26.5,34,22.1,992.0,0.7,1.7,8,665.1,0
2015-07-10 15:55:00,15,34,26.6,36,22.1,992.1,1.4,2.0,14,665.1,0
2015-07-10 16:10:00,15,32,26.5,40,21.0,992.0,0.0,0.7,12,665.1,0
2015-07-10 16:25:00,15,33,26.5,42,20.0,992.2,0.7,1.4,14,665.1,0
2015-07-10 16:40:00,15,32,26.5,42,19.6,992.3,0.0,1.0,14,665.1,0
2015-07-10 16:55:00,15,33,26.5,47,19.3,992.3,0.3,0.7,14,665.1,0
2015-07-10 17:10:00,15,35,26.5,56,18.3,992.4,0.0,0.0,10,665.1,0
2015-07-10 17:25:00,15,36,26.5,59,18.4,992.4,0.0,0.0,0,665.1,0
