2015-07-18 00:06:00,15,44,26.6,99,11.0,1001.5,0.0,0.0,8,668.4,0
2015-07-18 00:21:00,15,44,26.5,99,11.1,1001.5,0.0,0.3,8,668.4,0
2015-07-18 00:36:00,15,43,26.5,99,11.0,1001.7,0.0,0.7,8,668.4,0
2015-07-18 00:51:00,15,44,26.5,99,10.9,1001.7,0.0,0.0,8,668.4,0
2015-07-18 01:06:00,15,43,26.4,99,11.0,1001.7,0.0,0.0,8,668.4,0
2015-07-18 01:21:00,15,43,26.4,99,11.0,1001.6,0.0,0.0,8,668.4,0
2015-07-18 01:36:00,15,43,26.4,99,10.9,1001.6,0.0,0.0,8,668.4,0
2015-07-18 01:51:00,15,43,26.3,99,10.9,1001.7,0.0,0.0,8,668.4,0
2015-07-18 02:06:00,15,42,26.3,99,10.7,1001.8,0.0,0.0,8,668.4,0
2015-07-18 02:21:00,15,40,26.1,99,10.9,1001.8,0.0,0.0,8,668.4,0
2015-07-18 02:36:00,15,41,26.0,99,11.1,1001.7,0.0,0.0,14,668.4,0
2015-07-18 02:51:00,15,41,25.9,99,11.2,1001.7,0.0,0.0,8,668.4,0
2015-07-18 03:06:00,15,41,25.8,99,11.2,1001.8,0.0,0.0,8,668.4,0
2015-07-18 03:21:00,15,41,25.6,99,11.7,1001.9,0.0,0.0,8,668.4,0
2015-07-18 03:36:00,15,42,25.6,99,12.3,1001.8,0.0,0.7,8,668.4,0
2015-07-18 03:51:00,15,42,25.5,99,12.7,1001.8,0.0,0.3,8,668.4,0
2015-07-18 04:06:00,15,42,25.5,99,13.1,1002.0,0.0,0.0,2,668.4,0
2015-07-18 04:21:00,15,42,25.5,99,13.5,1001.8,0.0,0.3,0,668.4,0
2015-07-18 04:36:00,15,43,25.4,99,14.5,1001.7,0.0,0.0,0,668.4,0
2015-07-18 04:51:00,15,43,25.4,98,17.3,1001.8,0.0,0.0,8,668.4,0
2015-07-18 05:06:00,15,43,25.4,88,19.3,1001.7,0,0,2,668.4,0
2015-07-18 05:21:00,15,43,25.4,77,21.9,1001.7,0,0,10,668.4,0
2015-07-18 05:36:00,15,43,25.4,66,22.6,1001.5,0,0.3,8,668.4,0
2015-07-18 05:51:00,15,44,25.4,67,22.4,1001.5,0,0,2,668.4,0
2015-07-18 06:06:00,15,44,25.5,61,23.6,1001.5,0.3,1.0,0,668.4,0
2015-07-18 06:21:00,15,44,25.6,63,22.8,1001.5,0.3,0.7,2,668.4,0
2015-07-18 06:36:00,15,44,25.7,61,23.2,1001.5,0,0.3,8,668.4,0
